Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,48.599998474121094,49.66999816894531,48.5099983215332,49.61000061035156,49.1340446472168,928300
2021-01-04,49.650001525878906,50.0,48.060001373291016,48.310001373291016,47.84651565551758,1310800
2021-01-05,48.220001220703125,49.029998779296875,47.52000045776367,48.810001373291016,48.34172058105469,1762200
2021-01-06,49.72999954223633,51.5099983215332,49.720001220703125,51.099998474121094,50.60974884033203,1761200
2021-01-07,51.290000915527344,52.09000015258789,51.2599983215332,51.7400016784668,51.24361038208008,1920900
2021-01-08,52.43000030517578,52.43000030517578,51.04999923706055,51.86000061035156,51.362457275390625,978700
2021-01-11,51.189998626708984,51.95000076293945,51.0,51.79999923706055,51.30303192138672,883100
2021-01-12,52.0,52.959999084472656,51.880001068115234,52.560001373291016,52.05574417114258,981500
2021-01-13,52.369998931884766,53.08000183105469,52.09000015258789,52.70000076293945,52.19439697265625,1135800
2021-01-14,53.25,54.029998779296875,52.70000076293945,53.70000076293945,53.1848030090332,1353600
2021-01-15,52.83000183105469,53.880001068115234,52.4900016784668,53.310001373291016,52.798545837402344,1255500
2021-01-19,53.459999084472656,54.7599983215332,53.29999923706055,54.31999969482422,53.79885482788086,1851900
2021-01-20,54.36000061035156,54.59000015258789,53.560001373291016,53.68000030517578,53.16499710083008,1042500
2021-01-21,53.380001068115234,53.68000030517578,52.779998779296875,53.47999954223633,52.966915130615234,1079400
2021-01-22,52.900001525878906,53.70000076293945,52.54999923706055,53.459999084472656,52.947105407714844,1233600
2021-01-25,52.470001220703125,53.52000045776367,52.38999938964844,53.040000915527344,52.53113555908203,1381300
2021-01-26,53.470001220703125,53.56999969482422,52.34000015258789,52.369998931884766,51.86756134033203,804400
2021-01-27,51.40999984741211,51.650001525878906,50.86000061035156,51.209999084472656,50.718692779541016,1740800
2021-01-28,52.02000045776367,53.119998931884766,51.869998931884766,52.54999923706055,52.04583740234375,1713100
2021-01-29,50.7599983215332,51.47999954223633,48.880001068115234,49.27000045776367,48.797306060791016,3090000
